true_label,true_class_name,kmeans_cluster,hdbscan_cluster,umap_x,umap_y
4,Industrial,9,-1,14.033967,7.166733
4,Industrial,9,-1,14.105027,8.170274
4,Industrial,9,-1,14.235498,8.053875
4,Industrial,9,-1,10.968717,6.6572943
4,Industrial,9,-1,15.315921,7.696007
4,Industrial,9,-1,14.937631,6.843413
4,Industrial,9,-1,12.884575,7.4903564
4,Industrial,9,-1,13.308096,7.0009637
4,Industrial,9,-1,13.911287,7.821659
4,Industrial,9,-1,14.318324,7.981035
4,Industrial,1,-1,9.876214,6.134544
4,Industrial,9,-1,13.677317,6.7517858
4,Industrial,9,-1,14.983404,7.0295997
4,Industrial,9,-1,15.066015,6.1541166
4,Industrial,9,-1,13.427258,7.3667526
4,Industrial,9,-1,13.956646,7.6633615
4,Industrial,9,-1,14.9929495,7.981935
4,Industrial,9,-1,13.454425,7.197814
4,Industrial,9,-1,14.872658,7.087728
4,Industrial,9,-1,15.042789,6.946714
4,Industrial,9,-1,14.658172,7.323918
4,Industrial,9,-1,14.951853,7.230932
4,Industrial,9,-1,14.741148,7.8937635
4,Industrial,9,-1,14.731821,7.683104
4,Industrial,9,-1,14.001014,7.128363
4,Industrial,9,-1,14.455798,8.424116
4,Industrial,9,-1,14.018248,7.2158303
4,Industrial,9,-1,14.563704,7.7607784
4,Industrial,9,-1,10.633705,8.600281
4,Industrial,9,-1,14.476271,8.409589
4,Industrial,9,-1,14.541061,7.610522
4,Industrial,9,-1,15.436356,7.54768
4,Industrial,9,-1,15.264026,8.060463
4,Industrial,9,-1,13.9303665,7.4855227
4,Industrial,9,-1,14.007548,6.962847
4,Industrial,9,-1,14.063322,7.7487206
4,Industrial,4,-1,13.32918,5.3934793
4,Industrial,9,-1,13.300888,6.97496
4,Industrial,9,-1,13.655268,7.378012
4,Industrial,4,-1,13.433695,6.6627674
4,Industrial,9,-1,14.458015,8.363156
4,Industrial,9,-1,14.448833,6.904999
4,Industrial,9,-1,14.884551,6.8655725
4,Industrial,9,-1,14.840987,8.273936
4,Industrial,9,-1,14.481281,7.2391987
4,Industrial,9,-1,14.4447,7.116037
4,Industrial,9,-1,14.531322,8.1076
4,Industrial,9,-1,13.918173,7.6671605
4,Industrial,9,-1,13.910438,8.035242
4,Industrial,9,-1,14.537319,8.054239
4,Industrial,9,-1,14.8179455,8.301472
4,Industrial,9,-1,13.79601,7.693086
4,Industrial,9,-1,13.759127,7.218898
4,Industrial,4,-1,11.620502,6.9776144
4,Industrial,4,-1,13.43719,6.0267053
4,Industrial,9,-1,13.9579935,7.9739285
4,Industrial,9,-1,13.808154,8.0964
4,Industrial,9,-1,15.216139,8.052743
4,Industrial,8,-1,13.35402,6.904821
4,Industrial,9,-1,15.505774,7.5312433
4,Industrial,9,-1,13.455325,7.826009
4,Industrial,9,-1,13.672087,6.7514124
4,Industrial,9,-1,14.141448,7.0938954
4,Industrial,5,-1,9.7291565,2.7150888
4,Industrial,9,-1,13.385897,6.8232403
4,Industrial,9,-1,15.129194,7.3570175
4,Industrial,9,-1,13.620581,6.848881
4,Industrial,9,-1,14.397426,7.6607594
4,Industrial,9,-1,14.0744505,7.9820414
4,Industrial,9,-1,14.75953,7.7465262
4,Industrial,9,-1,14.411899,7.8762755
4,Industrial,9,-1,14.555979,6.353567
4,Industrial,1,-1,13.218064,6.7171955
4,Industrial,9,-1,13.488856,6.95277
4,Industrial,9,-1,14.011384,7.2888756
4,Industrial,9,-1,14.918106,6.7552114
4,Industrial,9,-1,13.634257,7.832319
4,Industrial,9,-1,15.409263,7.6076736
4,Industrial,9,-1,13.841627,7.306307
4,Industrial,9,-1,14.48516,7.894157
4,Industrial,9,-1,14.03669,8.012409
4,Industrial,9,-1,14.273959,6.848637
4,Industrial,9,-1,14.341826,8.171958
4,Industrial,9,-1,15.055388,8.084763
4,Industrial,9,-1,14.340928,7.3980103
4,Industrial,9,-1,14.835099,7.722357
4,Industrial,9,-1,14.817543,7.982832
4,Industrial,9,-1,14.372514,8.045063
4,Industrial,9,-1,15.334489,7.5070457
4,Industrial,9,-1,14.140058,7.4667716
4,Industrial,9,-1,14.19573,6.99266
4,Industrial,4,-1,13.656041,6.7415667
4,Industrial,9,-1,14.263605,7.677834
4,Industrial,9,-1,14.228661,7.269785
4,Industrial,4,-1,13.738494,6.727807
4,Industrial,9,-1,13.566495,7.903134
4,Industrial,9,-1,15.332646,7.065331
4,Industrial,9,-1,13.740205,7.093809
4,Industrial,9,-1,14.63763,6.210093
4,Industrial,9,-1,14.172324,8.145387
4,Industrial,9,-1,13.865445,7.6435738
4,Industrial,9,-1,13.960596,7.6890774
4,Industrial,9,-1,13.870933,7.261226
4,Industrial,9,-1,11.000902,8.319727
4,Industrial,9,-1,13.897147,8.043029
4,Industrial,9,-1,14.786575,8.081393
4,Industrial,9,-1,15.277524,7.8908305
4,Industrial,9,-1,13.748631,7.987497
4,Industrial,9,-1,15.336891,7.030491
4,Industrial,4,-1,13.612487,5.2330317
4,Industrial,9,-1,13.872301,6.9693027
4,Industrial,9,-1,14.242244,8.5055485
4,Industrial,9,-1,14.436033,6.850252
4,Industrial,9,-1,14.381474,8.360238
4,Industrial,9,-1,14.473924,8.377954
4,Industrial,9,-1,13.529673,7.570892
4,Industrial,4,-1,13.285718,6.4357343
4,Industrial,9,-1,13.900479,7.3938594
4,Industrial,9,-1,13.582567,6.911513
4,Industrial,9,-1,13.398878,6.7879677
4,Industrial,9,-1,13.486056,7.4409595
4,Industrial,9,-1,13.785733,7.5627694
4,Industrial,9,-1,14.482269,7.94111
4,Industrial,9,-1,13.782858,7.7541575
4,Industrial,9,-1,14.979132,8.247167
4,Industrial,9,-1,14.617956,7.3180714
4,Industrial,9,-1,15.241224,6.746163
4,Industrial,9,-1,14.407838,8.234241
4,Industrial,9,-1,14.338224,8.483752
4,Industrial,9,-1,13.439607,6.804704
4,Industrial,9,-1,13.787019,7.476441
4,Industrial,9,-1,13.323405,7.3824167
4,Industrial,9,-1,13.750264,7.321064
4,Industrial,9,-1,13.648892,7.3380322
4,Industrial,8,-1,13.2208185,7.186658
4,Industrial,9,-1,15.136085,7.0368156
4,Industrial,4,-1,13.5378475,6.520892
4,Industrial,9,-1,12.707794,7.677855
4,Industrial,9,-1,14.398949,8.045291
4,Industrial,4,-1,13.099765,6.3719964
4,Industrial,9,-1,14.046068,7.7241297
4,Industrial,9,-1,14.298897,7.084195
4,Industrial,9,-1,13.762341,7.4808297
4,Industrial,9,-1,13.928743,7.0900965
4,Industrial,8,-1,13.381741,5.022893
4,Industrial,9,-1,14.751542,7.8318186
4,Industrial,9,-1,15.108462,7.0843554
4,Industrial,9,-1,14.067845,7.1389003
4,Industrial,9,-1,14.01094,7.2631917
4,Industrial,3,-1,14.013048,6.6935077
4,Industrial,9,-1,13.702663,7.504195
4,Industrial,9,-1,13.933324,7.739729
4,Industrial,9,-1,14.0031805,7.2193174
4,Industrial,9,-1,15.089892,7.025906
4,Industrial,4,-1,13.366113,5.618343
4,Industrial,9,-1,14.828041,7.4005585
4,Industrial,9,-1,15.337375,7.2479463
4,Industrial,9,-1,14.972659,8.142418
4,Industrial,9,-1,15.245193,7.4559336
4,Industrial,9,-1,14.121083,7.6209593
4,Industrial,9,-1,14.0573225,7.6854105
4,Industrial,8,-1,9.651006,5.7816916
4,Industrial,4,-1,13.326247,5.944267
4,Industrial,9,-1,14.48402,6.8503585
4,Industrial,9,-1,14.0225525,7.7627277
4,Industrial,9,-1,15.105715,7.4767423
4,Industrial,9,-1,14.58055,7.9324493
4,Industrial,9,-1,14.0527525,7.938763
4,Industrial,9,-1,13.992519,7.1689277
4,Industrial,9,-1,13.795858,7.3625183
4,Industrial,9,-1,15.125469,7.80647
4,Industrial,9,-1,14.07145,7.3159647
4,Industrial,9,-1,14.491464,6.874247
4,Industrial,9,-1,13.822176,7.6192923
4,Industrial,9,-1,14.244154,7.160511
4,Industrial,9,-1,13.682472,7.977148
4,Industrial,9,-1,13.600173,7.1153517
4,Industrial,9,-1,13.741771,7.3473277
4,Industrial,9,-1,15.274961,7.548392
4,Industrial,9,-1,13.878121,7.528491
4,Industrial,9,-1,13.842507,6.6714497
4,Industrial,9,-1,13.635838,7.5012345
4,Industrial,9,-1,13.780067,7.644746
4,Industrial,9,-1,15.219428,7.1500015
4,Industrial,4,-1,13.703765,5.4758677
4,Industrial,9,-1,14.831183,6.9451327
4,Industrial,9,-1,13.398068,6.700936
4,Industrial,4,-1,13.684496,6.473624
4,Industrial,9,-1,14.115911,8.155462
4,Industrial,9,-1,14.125036,8.172269
4,Industrial,9,-1,14.314701,7.1367493
4,Industrial,9,-1,15.091248,7.9038396
4,Industrial,9,-1,15.360817,7.784997
4,Industrial,9,-1,15.280473,7.9924254
4,Industrial,9,-1,14.288186,7.778798
4,Industrial,9,-1,14.203227,7.882228
4,Industrial,9,-1,14.549827,7.0976624
4,Industrial,9,-1,13.503835,7.0434294
4,Industrial,9,-1,14.028354,8.051297
4,Industrial,9,-1,15.125172,8.126822
4,Industrial,9,-1,14.599579,7.2315583
4,Industrial,9,-1,13.976269,7.49777
4,Industrial,9,-1,14.065462,7.9286957
4,Industrial,9,-1,13.915598,7.8578787
4,Industrial,9,-1,14.042603,6.9090595
4,Industrial,9,-1,14.395015,7.623189
4,Industrial,9,-1,13.753648,7.9510555
4,Industrial,9,-1,14.662734,7.4350543
4,Industrial,9,-1,14.348433,6.967043
4,Industrial,9,-1,15.232632,7.2811675
4,Industrial,9,-1,15.2324915,7.84692
4,Industrial,9,-1,14.34364,8.411662
4,Industrial,9,-1,13.74559,7.9975615
4,Industrial,9,-1,14.939317,7.8979874
4,Industrial,9,-1,14.861182,7.6895137
4,Industrial,9,-1,13.237346,6.6816716
4,Industrial,9,-1,15.181969,7.209725
4,Industrial,9,-1,14.041559,7.900588
4,Industrial,9,-1,14.369581,8.0278015
4,Industrial,9,-1,14.900297,8.052326
4,Industrial,9,-1,15.137146,8.025988
4,Industrial,9,-1,13.842216,8.206301
4,Industrial,4,-1,13.462253,6.604483
4,Industrial,9,-1,14.478731,7.501562
4,Industrial,9,-1,15.03206,7.6911945
4,Industrial,9,-1,14.5891,6.6149845
4,Industrial,9,-1,15.000722,7.185443
4,Industrial,9,-1,13.830504,7.5200214
4,Industrial,9,-1,14.324511,7.9724116
4,Industrial,9,-1,14.190355,8.070225
4,Industrial,9,-1,14.331335,8.023169
4,Industrial,9,-1,14.586058,8.2888565
4,Industrial,9,-1,13.725664,7.0784316
4,Industrial,9,-1,13.477279,7.184896
4,Industrial,8,-1,10.740922,6.9012446
4,Industrial,4,-1,13.496343,6.4902697
4,Industrial,9,-1,14.092215,6.9625773
4,Industrial,9,-1,15.2759495,7.458752
4,Industrial,9,-1,14.413806,7.995868
4,Industrial,9,-1,13.661176,7.0818396
4,Industrial,9,-1,14.427123,7.148947
4,Industrial,9,-1,15.146236,7.011649
4,Industrial,9,-1,14.651462,7.9283686
4,Industrial,9,-1,14.376924,7.991697
4,Industrial,9,-1,14.636154,7.1616464
4,Industrial,9,-1,14.316518,8.151593
4,Industrial,9,-1,14.111687,6.66306
4,Industrial,9,-1,13.971978,7.0458083
4,Industrial,9,-1,14.18672,8.39203
4,Industrial,9,-1,14.420581,6.8985047
4,Industrial,9,-1,14.489435,6.9780865
4,Industrial,9,-1,13.549152,6.7054586
4,Industrial,9,-1,13.529642,6.9999905
4,Industrial,9,-1,14.303205,7.8645954
4,Industrial,8,-1,12.870777,6.914086
4,Industrial,9,-1,15.292352,7.1330285
4,Industrial,9,-1,14.236414,7.384627
4,Industrial,9,-1,14.005167,8.224769
4,Industrial,9,-1,13.907984,8.24848
4,Industrial,9,-1,13.859163,7.606563
4,Industrial,9,-1,13.901148,7.986285
4,Industrial,9,-1,7.6522627,7.871924
4,Industrial,9,-1,13.887773,6.8967667
4,Industrial,9,-1,14.58972,7.796223
4,Industrial,9,-1,13.49355,6.861798
4,Industrial,9,-1,14.267532,7.3525133
4,Industrial,9,-1,15.274998,7.703348
4,Industrial,9,-1,13.429632,7.4264064
4,Industrial,9,-1,15.334757,7.891328
4,Industrial,9,-1,14.601088,7.411831
4,Industrial,9,-1,14.875784,6.7938786
4,Industrial,9,-1,13.77862,7.1528597
4,Industrial,9,-1,15.226069,7.5643454
4,Industrial,4,-1,13.372048,5.1330853
4,Industrial,4,-1,14.987158,4.7070503
4,Industrial,9,-1,14.7591715,7.637401
4,Industrial,9,-1,14.278962,7.7318883
4,Industrial,9,-1,13.935902,7.020591
4,Industrial,9,-1,13.143119,7.693422
4,Industrial,9,-1,13.707278,8.056952
4,Industrial,9,-1,14.997177,8.003269
4,Industrial,9,-1,15.252579,6.942735
4,Industrial,9,-1,14.425766,7.2276373
4,Industrial,9,-1,13.977363,7.8057103
4,Industrial,9,-1,14.296383,7.783606
4,Industrial,9,-1,14.478814,7.768576
4,Industrial,9,-1,13.343556,6.582085
4,Industrial,4,-1,13.433545,3.7440221
4,Industrial,9,-1,15.248188,6.959677
4,Industrial,9,-1,14.804494,7.1770597
4,Industrial,4,-1,13.477966,3.9667706
4,Industrial,9,-1,13.592709,7.1145315
4,Industrial,9,-1,14.873142,7.0822167
4,Industrial,9,-1,13.9719515,7.576673
4,Industrial,9,-1,15.4874,7.829583
4,Industrial,9,-1,13.306429,6.9034123
4,Industrial,9,-1,13.798705,7.531599
4,Industrial,9,-1,15.393392,7.324311
4,Industrial,3,-1,14.696939,6.248924
4,Industrial,9,-1,14.642734,7.8915935
4,Industrial,9,-1,14.631483,6.9476423
4,Industrial,9,-1,14.98099,8.186436
4,Industrial,9,-1,15.256067,7.313871
4,Industrial,9,-1,13.939969,6.913995
4,Industrial,9,-1,14.103776,7.397026
4,Industrial,9,-1,15.438141,7.7016096
4,Industrial,9,-1,13.97945,7.0889525
4,Industrial,9,-1,13.877992,8.4663315
4,Industrial,9,-1,15.177839,7.436543
4,Industrial,9,-1,13.86251,7.0769153
4,Industrial,9,-1,14.06053,8.276667
4,Industrial,4,-1,13.655301,6.473093
4,Industrial,9,-1,14.5057,8.407899
4,Industrial,9,-1,15.238127,7.3270264
4,Industrial,9,-1,13.908341,7.6920037
4,Industrial,9,-1,14.683648,7.7835464
4,Industrial,9,-1,14.046631,7.443596
4,Industrial,9,-1,13.649895,6.7393947
4,Industrial,9,-1,13.728096,7.495999
4,Industrial,9,-1,14.85232,7.783563
4,Industrial,9,-1,15.042717,8.122171
4,Industrial,9,-1,14.980555,7.2479987
4,Industrial,9,-1,13.451459,6.8842354
4,Industrial,9,-1,14.425544,8.091784
4,Industrial,9,-1,14.455856,7.1696897
4,Industrial,9,-1,14.550602,7.9210653
4,Industrial,9,-1,13.397143,7.337739
4,Industrial,9,-1,14.339111,8.365443
4,Industrial,9,-1,13.9621525,8.11577
4,Industrial,9,-1,14.939053,7.8744597
4,Industrial,9,-1,13.857204,7.5661297
4,Industrial,9,-1,14.098358,7.530967
4,Industrial,9,-1,14.095851,7.9411035
4,Industrial,1,-1,13.5964985,6.78519
4,Industrial,9,-1,14.169951,7.2980633
4,Industrial,9,-1,15.355652,7.1471095
4,Industrial,9,-1,13.874243,7.2356906
4,Industrial,4,-1,13.701709,4.4404945
4,Industrial,9,-1,13.853804,7.9972005
4,Industrial,9,-1,13.918345,7.3191757
4,Industrial,9,-1,13.936968,7.12659
4,Industrial,9,-1,15.055724,7.578829
4,Industrial,9,-1,15.204295,8.108756
4,Industrial,9,-1,13.576319,7.429285
4,Industrial,9,-1,13.815833,7.5839305
4,Industrial,9,-1,13.968523,8.274943
4,Industrial,9,-1,14.332573,8.110682
4,Industrial,9,-1,14.876678,6.931446
4,Industrial,9,-1,14.22124,7.0162086
4,Industrial,9,-1,14.989837,7.6886873
4,Industrial,9,-1,15.261407,6.746577
4,Industrial,9,-1,14.297332,8.52098
4,Industrial,9,-1,14.444838,7.6806216
4,Industrial,4,-1,13.476919,6.4457746
4,Industrial,9,-1,14.628913,7.8688498
4,Industrial,9,-1,13.598711,7.659513
4,Industrial,9,-1,15.169387,7.38269
4,Industrial,9,-1,14.610133,7.10327
4,Industrial,9,-1,15.450411,7.8655667
4,Industrial,9,-1,13.618173,6.716532
4,Industrial,9,-1,13.716499,7.384155
4,Industrial,3,-1,13.56126,7.3051147
4,Industrial,9,-1,13.869545,7.850047
4,Industrial,9,-1,13.972016,8.044
4,Industrial,9,-1,15.477645,7.5781093
4,Industrial,9,-1,15.181124,7.501142
4,Industrial,9,-1,14.493203,7.859379
4,Industrial,9,-1,14.2622795,7.117024
4,Industrial,9,-1,14.77549,8.2384
4,Industrial,9,-1,13.78565,7.4859395
4,Industrial,9,-1,13.848791,8.253348
4,Industrial,9,-1,12.880095,7.538692
4,Industrial,9,-1,14.592783,7.139734
4,Industrial,9,-1,13.879239,6.805577
4,Industrial,9,-1,14.540713,7.3277245
4,Industrial,9,-1,13.70339,8.065204
4,Industrial,9,-1,14.861844,7.826125
4,Industrial,9,-1,13.921773,7.93767
4,Industrial,9,-1,14.648846,7.5865316
4,Industrial,9,-1,13.648774,7.8293467
4,Industrial,9,-1,14.8657055,7.8267846
4,Industrial,9,-1,14.570835,7.752402
4,Industrial,9,-1,14.318299,8.38701
4,Industrial,9,-1,14.760698,7.5782604
4,Industrial,9,-1,13.810283,7.708069
4,Industrial,9,-1,14.945422,8.234361
4,Industrial,9,-1,13.843021,7.955834
4,Industrial,4,-1,13.481659,6.5620766
4,Industrial,9,-1,14.214599,7.603195
4,Industrial,9,-1,14.588123,7.9732533
4,Industrial,3,-1,12.156713,7.6730685
4,Industrial,8,-1,13.97771,7.3519855
4,Industrial,8,-1,13.24064,8.068606
4,Industrial,9,-1,13.739413,8.244926
4,Industrial,9,-1,14.531019,8.321403
4,Industrial,9,-1,14.208749,7.0639925
4,Industrial,9,-1,14.253432,7.60536
4,Industrial,9,-1,14.463559,7.232256
4,Industrial,9,-1,14.518722,8.016316
4,Industrial,9,-1,13.572858,7.824696
4,Industrial,9,-1,14.007482,8.102504
4,Industrial,9,-1,13.717661,8.357767
4,Industrial,9,-1,14.28642,8.27921
4,Industrial,9,-1,14.493572,8.274559
4,Industrial,9,-1,13.454647,7.572683
4,Industrial,9,-1,14.764941,6.7506785
4,Industrial,9,-1,15.010155,7.0206885
4,Industrial,9,-1,14.595749,6.5691676
4,Industrial,9,-1,14.762592,6.8313313
4,Industrial,9,-1,14.183758,8.584289
4,Industrial,9,-1,14.601545,7.945187
4,Industrial,9,-1,13.926339,7.9509835
4,Industrial,9,-1,13.788823,7.3168654
4,Industrial,9,-1,15.183608,7.8709326
4,Industrial,9,-1,15.115844,7.465992
4,Industrial,9,-1,14.240134,7.985727
4,Industrial,9,-1,13.657951,6.767296
4,Industrial,6,-1,8.441479,11.181852
4,Industrial,9,-1,15.113277,7.426539
4,Industrial,9,-1,13.949593,8.009269
4,Industrial,5,-1,13.741336,6.6334996
4,Industrial,9,-1,15.095413,7.778882
4,Industrial,9,-1,15.17638,7.106384
4,Industrial,9,-1,14.363482,7.4694023
4,Industrial,9,-1,14.270848,8.073156
4,Industrial,9,-1,14.046568,8.089566
4,Industrial,9,-1,15.201106,7.2548027
4,Industrial,9,-1,13.968794,6.8673444
4,Industrial,9,-1,13.9474535,7.9781833
4,Industrial,9,-1,14.461473,7.8408756
4,Industrial,9,-1,13.9090805,8.042509
4,Industrial,9,-1,13.69676,7.9288154
4,Industrial,9,-1,14.6164465,6.7043347
4,Industrial,9,-1,14.461906,7.9549813
4,Industrial,9,-1,14.9676285,7.184139
4,Industrial,3,-1,12.031783,3.779487
4,Industrial,9,-1,15.276458,7.346193
4,Industrial,9,-1,14.572165,8.0706835
4,Industrial,9,-1,14.712508,8.045557
4,Industrial,4,-1,13.705384,6.771678
4,Industrial,9,-1,14.001681,7.153119
4,Industrial,9,-1,13.344941,7.0364265
4,Industrial,9,-1,14.385922,7.1688213
4,Industrial,9,-1,15.077417,8.079946
4,Industrial,4,-1,13.430295,5.5616417
4,Industrial,9,-1,14.273353,7.8387823
4,Industrial,9,-1,14.384474,6.832953
4,Industrial,9,-1,13.57679,6.925662
4,Industrial,4,-1,13.594232,3.744319
4,Industrial,9,-1,14.19502,8.166844
4,Industrial,9,-1,13.904775,7.1816773
4,Industrial,9,-1,15.317195,7.415192
4,Industrial,9,-1,14.515239,8.39366
4,Industrial,9,-1,15.214594,7.8635798
4,Industrial,9,-1,14.470287,7.2248955
4,Industrial,9,-1,14.377048,7.495515
4,Industrial,9,-1,13.902232,7.9711423
4,Industrial,9,-1,14.801344,6.759477
4,Industrial,9,-1,14.4342,8.166322
4,Industrial,4,-1,13.437561,5.878732
4,Industrial,9,-1,14.636829,7.2941947
4,Industrial,9,-1,15.172473,7.7768736
4,Industrial,9,-1,14.264451,7.7470913
4,Industrial,9,-1,13.691115,7.7228107
4,Industrial,9,-1,13.635183,7.945365
4,Industrial,9,-1,13.518027,6.787892
4,Industrial,9,-1,14.992872,7.41397
4,Industrial,9,-1,13.980479,7.9066935
4,Industrial,9,-1,14.459478,7.488964
4,Industrial,4,-1,11.881323,3.6125963
4,Industrial,9,-1,10.832632,9.498927
4,Industrial,9,-1,13.713362,7.896502
4,Industrial,9,-1,14.709794,7.726505
4,Industrial,9,-1,14.73101,7.479236
4,Industrial,9,-1,13.838981,7.1842537
4,Industrial,9,-1,13.547288,7.705975
4,Industrial,9,-1,14.560104,7.72251
4,Industrial,9,-1,13.942933,6.913263
4,Industrial,9,-1,15.146861,8.066456
4,Industrial,9,-1,14.471665,6.9703383
4,Industrial,9,-1,14.318309,7.85199
4,Industrial,9,-1,14.692576,7.886856
4,Industrial,9,-1,14.204018,8.059938
4,Industrial,9,-1,14.545656,7.6886077
4,Industrial,9,-1,14.824872,7.321466
4,Industrial,1,-1,13.394639,6.652874
4,Industrial,9,-1,15.231365,6.834031
4,Industrial,9,-1,14.783806,8.198567
4,Industrial,9,-1,13.64179,7.3696027
4,Industrial,9,-1,14.145986,7.775994
4,Industrial,9,-1,14.153842,6.9046454
4,Industrial,9,-1,13.468316,7.1858687
4,Industrial,9,-1,14.715481,7.3813963
4,Industrial,9,-1,14.784395,6.786088
4,Industrial,9,-1,14.69953,7.6692657
4,Industrial,9,-1,13.712686,8.003644
4,Industrial,9,-1,13.908267,6.924118
4,Industrial,8,-1,12.748471,7.249053
4,Industrial,9,-1,14.509731,7.6525307
4,Industrial,9,-1,15.272968,7.5306
4,Industrial,9,-1,15.08909,7.1312413
4,Industrial,9,-1,14.243035,8.25347
4,Industrial,9,-1,14.902452,7.462405
4,Industrial,8,-1,8.107598,6.6038847
4,Industrial,9,-1,15.173565,7.1588254
4,Industrial,9,-1,14.065483,7.2644954
4,Industrial,9,-1,15.24853,8.027978
4,Industrial,9,-1,14.383595,8.104817
4,Industrial,9,-1,13.48689,7.346946
4,Industrial,9,-1,13.71524,7.855987
4,Industrial,9,-1,14.582658,7.8493457
4,Industrial,9,-1,14.49577,8.250909
4,Industrial,9,-1,13.822838,7.332269
4,Industrial,9,-1,15.4104595,7.934988
4,Industrial,9,-1,13.607302,7.0258493
4,Industrial,9,-1,13.820086,8.187826
4,Industrial,9,-1,14.669612,7.2128887
4,Industrial,9,-1,14.358978,7.458754
4,Industrial,9,-1,14.179934,8.050263
4,Industrial,9,-1,15.221225,7.252564
4,Industrial,9,-1,14.331121,8.176877
4,Industrial,9,-1,13.502559,6.77697
4,Industrial,9,-1,13.878994,7.381547
4,Industrial,9,-1,13.275186,7.1824718
4,Industrial,9,-1,13.555953,6.679018
4,Industrial,4,-1,13.617498,6.70591
4,Industrial,9,-1,14.358886,8.243852
4,Industrial,9,-1,14.26366,7.100245
4,Industrial,8,-1,14.220089,8.319123
4,Industrial,3,-1,11.688355,7.850703
4,Industrial,9,-1,14.19655,7.072438
4,Industrial,9,-1,15.426908,7.8623347
4,Industrial,9,-1,14.193631,8.484878
4,Industrial,9,-1,14.153528,7.818999
4,Industrial,9,-1,15.371773,7.8133903
4,Industrial,8,-1,10.053538,7.0926156
4,Industrial,9,-1,13.502477,7.0472603
4,Industrial,4,-1,13.748028,6.4647994
4,Industrial,9,-1,15.119191,7.340879
4,Industrial,9,-1,14.974716,6.9694686
4,Industrial,9,-1,14.379031,7.8777194
4,Industrial,9,-1,13.991558,6.9876137
4,Industrial,9,-1,14.315281,7.021324
4,Industrial,9,-1,14.316622,8.074041
4,Industrial,9,-1,14.500243,7.9742584
4,Industrial,9,-1,14.966567,6.4683595
4,Industrial,9,-1,15.249413,7.9857163
4,Industrial,9,-1,15.351547,6.761924
4,Industrial,9,-1,14.336038,7.82859
4,Industrial,9,-1,14.73606,7.770196
4,Industrial,9,-1,13.812244,7.0031176
4,Industrial,9,-1,14.09525,7.473352
4,Industrial,9,-1,14.81834,7.2887454
4,Industrial,9,-1,14.4214945,7.477094
4,Industrial,9,-1,14.983405,7.272987
4,Industrial,9,-1,14.3741255,7.691804
4,Industrial,9,-1,14.903761,8.193246
4,Industrial,9,-1,14.064115,7.752886
4,Industrial,8,-1,10.934091,7.260425
4,Industrial,4,-1,13.410602,6.6548953
4,Industrial,9,-1,14.006222,6.8763337
4,Industrial,9,-1,14.003231,7.1360073
4,Industrial,9,-1,14.073412,8.305316
4,Industrial,9,-1,13.400744,6.903953
4,Industrial,9,-1,14.254762,6.766547
4,Industrial,9,-1,15.203652,7.006485
4,Industrial,9,-1,14.125479,7.4351406
4,Industrial,9,-1,15.473718,7.761258
4,Industrial,9,-1,14.264209,7.5877094
4,Industrial,9,-1,13.419089,7.6396804
4,Industrial,9,-1,14.009978,8.345302
4,Industrial,9,-1,13.9445915,7.9686337
4,Industrial,4,-1,13.053584,6.3642254
4,Industrial,4,-1,13.700231,6.595668
4,Industrial,9,-1,14.697028,7.13746
4,Industrial,9,-1,13.194752,6.690858
4,Industrial,9,-1,15.379269,7.4695797
4,Industrial,9,-1,13.840036,8.133101
4,Industrial,9,-1,14.369451,8.50517
4,Industrial,9,-1,13.948231,8.00387
4,Industrial,9,-1,14.875888,7.2785144
4,Industrial,9,-1,14.420525,7.002681
4,Industrial,9,-1,14.410957,7.298192
4,Industrial,9,-1,15.077395,8.054942
4,Industrial,9,-1,14.821367,7.0214806
4,Industrial,9,-1,14.794153,7.1989827
4,Industrial,9,-1,13.373662,8.038711
4,Industrial,9,-1,13.912104,7.3127804
4,Industrial,9,-1,14.543503,7.925283
4,Industrial,9,-1,14.488077,8.002324
4,Industrial,9,-1,15.242824,7.589431
4,Industrial,9,-1,14.7869625,8.3032675
4,Industrial,9,-1,14.289832,7.2159424
4,Industrial,4,-1,13.868951,3.8228464
4,Industrial,9,-1,13.889896,7.553631
4,Industrial,9,-1,14.095975,8.350406
4,Industrial,4,-1,15.102187,5.763483
4,Industrial,9,-1,13.957661,6.828017
4,Industrial,9,-1,15.201554,7.8282876
4,Industrial,9,-1,13.363777,6.6140075
4,Industrial,9,-1,14.056272,8.28305
4,Industrial,9,-1,14.118497,8.007846
4,Industrial,9,-1,13.392417,7.085233
4,Industrial,9,-1,14.038608,8.04503
4,Industrial,9,-1,14.206881,7.2496667
4,Industrial,9,-1,15.385109,7.7134786
4,Industrial,9,-1,14.589267,7.2789273
4,Industrial,9,-1,13.969317,7.747168
4,Industrial,9,-1,14.335742,7.0369673
4,Industrial,9,-1,14.953875,6.5546727
4,Industrial,9,-1,14.932857,7.2863984
4,Industrial,4,-1,13.772279,4.8686066
4,Industrial,9,-1,15.273964,7.191821
4,Industrial,9,-1,14.169736,7.9667087
4,Industrial,9,-1,14.101451,7.5515585
4,Industrial,9,-1,15.160171,7.0818663
4,Industrial,9,-1,13.803714,7.8966446
4,Industrial,9,-1,13.820841,7.93806
4,Industrial,9,-1,14.374696,7.3053145
4,Industrial,9,-1,13.802493,7.9878817
